CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AggregateRate,Year
679,Spain,Male,58.0,9,109327.65,1,1,1,3829.13,0,3.78,2023
629,Spain,Male,34.0,1,121151.05,1,0,0,119357.93,0,0.42,2023
731,Spain,Male,42.0,9,101043.63,1,1,1,192175.52,0,3.78,2023
775,Germany,Male,33.0,3,83501.66,2,1,0,128841.31,0,1.26,2023
660,Spain,Male,33.0,2,80462.24,1,0,0,150422.35,0,0.84,2023
752,France,Male,39.0,3,0.0,1,1,0,188187.05,0,1.26,2023
655,France,Male,37.0,6,109093.41,2,1,0,1775.52,0,2.52,2023
811,France,Male,42.0,10,0.0,2,1,1,3797.79,0,4.2,2023
689,Germany,Male,45.0,0,130170.82,2,1,0,150856.38,0,0.0,2023
515,France,Male,40.0,0,109542.29,1,1,1,166370.81,0,0.0,2023
782,France,Male,36.0,1,148795.17,2,1,1,195681.43,0,0.42,2023
611,France,Male,64.0,9,0.0,2,1,1,53277.15,0,3.78,2023
621,Germany,Male,40.0,8,174126.75,3,1,0,172490.78,1,3.36,2023
604,Spain,Male,41.0,3,0.0,1,0,0,11819.84,0,1.26,2023
689,Spain,Male,38.0,2,0.0,1,1,1,82709.8,0,0.84,2023
681,Spain,Male,30.0,2,128393.29,1,1,1,180593.45,0,0.84,2023
643,Germany,Male,41.0,2,127841.52,1,1,0,172363.41,0,0.84,2023
743,France,Male,39.0,6,0.0,2,1,0,44265.28,0,2.52,2023
776,Spain,Male,35.0,8,106365.29,1,1,1,148527.56,0,3.36,2023
540,Germany,Male,35.0,7,127801.88,1,0,1,84239.46,0,2.94,2023
628,Germany,Male,38.0,10,113525.84,1,1,0,46044.48,1,4.2,2023
615,France,Male,30.0,7,0.0,2,1,1,156346.84,0,2.94,2023
543,France,Male,30.0,4,140916.81,1,1,0,157711.18,0,1.68,2023
554,Germany,Male,26.0,4,121365.39,1,1,1,8742.36,0,1.68,2023
606,France,Male,47.0,3,93578.68,2,0,1,137720.56,1,1.26,2023
629,France,Male,40.0,9,0.0,1,1,0,106.67,0,3.78,2023
500,Germany,Male,44.0,9,160838.13,2,1,0,196261.64,0,3.78,2023
722,Spain,Male,43.0,1,0.0,1,1,0,44560.17,1,0.42,2023
754,Spain,Male,35.0,4,0.0,2,1,1,9658.41,0,1.68,2023
590,France,Male,43.0,7,81076.8,2,1,1,182627.25,1,2.94,2023
740,France,Male,36.0,7,0.0,1,1,1,13177.4,0,2.94,2023
733,France,Male,48.0,5,0.0,1,0,1,117830.57,0,2.1,2023
534,France,Male,36.0,4,120037.96,1,1,0,36275.94,0,1.68,2023
656,Spain,Male,33.0,4,0.0,2,1,0,116706.0,0,1.68,2023
575,Germany,Male,49.0,7,121205.15,4,1,1,168080.53,1,2.94,2023
480,Spain,Male,47.0,8,75408.33,1,1,0,25887.89,1,3.36,2023
575,France,Male,40.0,5,0.0,2,1,1,122488.59,0,2.1,2023
682,France,Male,50.0,6,121818.84,2,0,1,124151.37,0,2.52,2023
746,Germany,Male,34.0,6,141806.0,2,1,1,183494.87,0,2.52,2023
734,France,Male,45.0,2,0.0,2,1,0,99593.28,0,0.84,2023
555,France,Male,40.0,10,43028.77,1,1,0,170514.21,0,4.2,2023
728,France,Male,37.0,3,122689.51,2,0,0,106977.53,1,1.26,2023
626,France,Male,44.0,10,0.0,2,0,0,164287.86,0,4.2,2023
681,Germany,Male,37.0,8,73179.34,2,1,1,25292.53,0,3.36,2023
709,France,Male,38.0,5,0.0,2,1,1,81452.29,0,2.1,2023
562,Germany,Male,33.0,8,92659.2,2,1,0,1354.25,0,3.36,2023
657,Spain,Male,34.0,5,154983.98,1,1,0,27738.01,0,2.1,2023
699,Germany,Male,59.0,3,106819.65,1,0,1,163570.25,0,1.26,2023
606,Spain,Male,38.0,7,128578.52,1,1,1,193878.51,0,2.94,2023
829,Spain,Male,50.0,7,0.0,2,0,1,178458.86,0,2.94,2023
567,Spain,Male,29.0,8,0.0,2,1,0,156125.72,0,3.36,2023
562,France,Male,30.0,3,111099.79,2,0,0,140650.19,0,1.26,2023
793,Spain,Male,25.0,3,100913.57,1,0,0,10579.72,0,1.26,2023
471,Spain,Male,26.0,8,0.0,2,1,1,179655.87,0,3.36,2023
707,France,Male,42.0,2,16893.59,1,1,1,77502.56,0,0.84,2023
784,Spain,Male,38.0,10,122267.85,1,0,0,145759.93,0,4.2,2023
703,France,Male,32.0,1,125685.79,1,1,1,56246.72,0,0.42,2023
704,Spain,Male,36.0,8,127397.34,1,1,0,151335.24,0,3.36,2023
662,France,Male,38.0,0,105271.56,1,0,1,179833.45,0,0.0,2023
640,Spain,Male,36.0,4,0.0,1,0,0,173016.46,0,1.68,2023
739,Spain,Male,31.0,1,0.0,2,1,1,58469.75,0,0.42,2023
767,Germany,Male,23.0,2,139542.82,1,0,1,28038.28,0,0.84,2023
714,France,Male,37.0,9,148466.93,2,0,1,151280.96,0,3.78,2023
707,France,Male,29.0,4,0.0,2,1,0,139953.94,0,1.68,2023
849,Germany,Male,41.0,10,84622.13,1,1,1,198072.16,0,4.2,2023
676,France,Male,35.0,5,106836.67,2,1,0,84199.78,0,2.1,2023
472,France,Male,29.0,8,102490.27,1,0,1,181224.56,0,3.36,2023
644,Germany,Male,34.0,9,112746.54,2,0,0,141230.07,0,3.78,2023
598,France,Male,38.0,0,125487.89,1,0,0,158111.71,0,0.0,2023
792,Spain,Male,25.0,8,142862.21,1,1,1,130639.01,0,3.36,2023
616,France,Male,34.0,10,0.0,2,1,0,25662.27,0,4.2,2023
743,Spain,Male,35.0,6,79388.33,1,1,1,193360.69,0,2.52,2023
427,France,Male,37.0,5,0.0,2,1,1,121485.1,0,2.1,2023
731,France,Male,29.0,10,0.0,2,1,1,162452.65,0,4.2,2023
774,France,Male,49.0,1,142767.39,1,1,1,8214.41,0,0.42,2023
547,Germany,Male,49.0,8,121537.71,2,1,0,46521.45,1,3.36,2023
719,Spain,Male,50.0,2,0.0,2,0,0,10772.13,0,0.84,2023
740,Spain,Male,43.0,9,0.0,1,1,0,199290.68,1,3.78,2023
543,France,Male,42.0,4,89838.71,3,1,0,85983.54,1,1.68,2023
688,Germany,Male,45.0,9,103399.87,1,0,0,129870.93,0,3.78,2023
505,Germany,Male,43.0,5,136855.94,2,1,0,171070.52,0,2.1,2023
610,France,Male,37.0,0,0.0,1,1,0,114514.64,0,0.0,2023
650,Spain,Male,20.0,8,0.0,2,1,1,113469.65,0,3.36,2023
550,Germany,Male,29.0,9,145294.08,2,1,0,147484.13,0,3.78,2023
662,Spain,Male,20.0,9,104508.77,2,0,0,73107.53,0,3.78,2023
714,Spain,Male,44.0,7,0.0,1,0,1,6923.11,0,2.94,2023
671,Germany,Male,51.0,3,96891.46,1,1,0,176403.33,1,1.26,2023
650,Spain,Male,55.0,9,119618.42,1,1,1,29861.13,0,3.78,2023
642,France,Male,26.0,1,138023.79,2,0,1,117060.2,0,0.42,2023
678,France,Male,60.0,8,185648.56,1,0,0,192156.54,1,3.36,2023
741,Germany,Male,38.0,4,128015.83,1,1,0,58440.43,0,1.68,2023
757,France,Male,31.0,10,39539.39,2,0,0,192519.39,0,4.2,2023
721,France,Male,40.0,3,0.0,1,1,1,144874.67,0,1.26,2023
700,France,Male,37.0,3,77608.46,2,1,1,175373.46,0,1.26,2023
663,France,Male,26.0,5,141462.13,1,1,0,440.2,0,2.1,2023
655,France,Male,27.0,2,131691.33,1,1,0,49480.66,0,0.84,2023
832,Spain,Male,29.0,8,93833.86,1,0,1,10417.87,0,3.36,2023
542,Spain,Male,54.0,8,105770.14,1,0,1,140929.98,1,3.36,2023
691,Germany,Male,38.0,9,163965.69,2,0,1,103511.26,0,3.78,2023
664,France,Male,40.0,7,125608.72,1,1,0,122073.48,0,2.94,2023
479,Spain,Male,37.0,6,118433.94,1,0,1,160060.9,0,2.52,2023
518,France,Male,40.0,4,0.0,2,0,1,194416.58,0,1.68,2023
850,France,Male,34.0,6,0.0,1,0,1,52796.31,0,2.52,2023
700,Spain,Male,47.0,4,0.0,1,1,0,121798.52,1,1.68,2023
774,Spain,Male,32.0,9,0.0,2,1,0,10604.48,0,3.78,2023
646,Spain,Male,31.0,2,0.0,1,1,1,170821.43,1,0.84,2023
784,Germany,Male,38.0,1,138515.02,1,1,1,171768.76,0,0.42,2023
850,Germany,Male,32.0,2,128647.98,2,0,0,54416.18,0,0.84,2023
731,Spain,Male,70.0,3,0.0,2,1,1,141180.66,0,1.26,2023
585,Spain,Male,36.0,10,0.0,2,1,1,180318.6,0,4.2,2023
555,Spain,Male,33.0,5,127343.4,1,0,1,121789.3,0,2.1,2023
587,France,Male,55.0,9,0.0,1,1,0,64593.07,0,3.78,2023
510,France,Male,44.0,6,0.0,2,1,1,175518.31,0,2.52,2023
842,Spain,Male,46.0,9,0.0,1,0,0,17268.02,0,3.78,2023
608,France,Male,31.0,7,79962.92,2,1,0,60901.72,0,2.94,2023
642,France,Male,36.0,4,0.0,2,1,1,195224.91,0,1.68,2023
850,France,Male,33.0,7,140956.99,1,0,0,3510.18,0,2.94,2023
726,France,Male,29.0,7,0.0,2,1,1,91844.14,1,2.94,2023
544,Spain,Male,30.0,8,145241.63,1,1,1,80676.83,0,3.36,2023
651,Germany,Male,31.0,7,138008.06,2,1,0,129912.74,0,2.94,2023
537,France,Male,39.0,2,0.0,2,1,1,137651.6,0,0.84,2023
553,France,Male,37.0,2,0.0,2,1,0,33877.29,0,0.84,2023
800,Spain,Male,38.0,9,0.0,1,1,0,78744.39,0,3.78,2023
791,France,Male,34.0,7,0.0,2,1,0,96734.46,0,2.94,2023
850,Germany,Male,22.0,7,91560.58,2,0,0,10541.38,0,2.94,2023
760,Germany,Male,34.0,6,121303.77,2,1,1,59325.21,0,2.52,2023
569,Spain,Male,43.0,8,161546.68,2,0,1,178187.28,0,3.36,2023
694,France,Male,38.0,1,0.0,2,0,1,156858.2,0,0.42,2023
639,France,Male,32.0,9,0.0,2,1,0,111340.36,0,3.78,2023
663,Spain,Male,30.0,4,0.0,3,1,0,101371.05,0,1.68,2023
826,Spain,Male,41.0,5,146466.46,2,0,0,180934.67,0,2.1,2023
735,Spain,Male,36.0,5,0.0,2,1,0,105152.17,0,2.1,2023
696,France,Male,27.0,4,87637.26,2,0,0,196111.35,0,1.68,2023
850,Spain,Male,38.0,2,94652.04,1,1,1,171960.76,0,0.84,2023
604,France,Male,40.0,1,84315.02,1,0,0,36209.1,0,0.42,2023
512,Germany,Male,42.0,9,93955.83,2,1,0,14828.54,0,3.78,2023
569,France,Male,36.0,1,67087.69,1,1,0,154775.7,0,0.42,2023
753,Germany,Male,30.0,1,110824.52,1,1,1,57896.27,0,0.42,2023
756,France,Male,28.0,8,179960.2,1,1,0,89938.08,0,3.36,2023
493,France,Male,38.0,3,134006.77,1,1,0,89578.32,0,1.26,2023
551,France,Male,35.0,7,129717.3,2,0,0,86937.2,0,2.94,2023
749,Germany,Male,22.0,4,94762.16,2,1,1,42241.54,0,1.68,2023
742,Germany,Male,55.0,5,155196.17,1,0,1,121207.66,1,2.1,2023
752,Germany,Male,29.0,4,129514.99,1,1,1,102930.46,0,1.68,2023
576,France,Male,24.0,3,0.0,1,0,1,78498.04,1,1.26,2023
637,Spain,Male,43.0,3,172196.23,1,1,1,104769.96,0,1.26,2023
724,France,Male,28.0,5,97612.12,1,1,1,96498.14,0,2.1,2023
685,France,Male,20.0,4,104719.94,2,1,0,38691.34,0,1.68,2023
571,Germany,Male,37.0,9,139592.98,3,1,0,104152.65,1,3.78,2023
803,Spain,Male,43.0,3,0.0,1,1,0,72051.44,0,1.26,2023
615,France,Male,66.0,7,0.0,2,1,1,74580.8,0,2.94,2023
481,Spain,Male,39.0,1,111233.09,1,1,1,123995.15,0,0.42,2023
701,France,Male,23.0,3,0.0,2,1,0,38960.59,0,1.26,2023
751,France,Male,29.0,10,147737.63,1,0,1,94951.27,0,4.2,2023
675,France,Male,35.0,8,0.0,2,1,1,56642.97,0,3.36,2023
733,Germany,Male,40.0,5,125725.02,2,1,1,50783.1,0,2.1,2023
822,France,Male,38.0,6,128289.7,3,1,0,9149.96,1,2.52,2023
701,France,Male,29.0,2,0.0,2,1,0,176943.59,0,0.84,2023
554,Spain,Male,26.0,8,149134.46,1,1,1,177966.24,0,3.36,2023
723,France,Male,30.0,3,124119.54,1,1,0,162198.32,0,1.26,2023
766,Germany,Male,44.0,3,116822.7,1,0,0,197643.24,0,1.26,2023
574,France,Male,41.0,1,0.0,2,0,0,70550.0,0,0.42,2023
672,Spain,Male,43.0,5,0.0,2,1,1,64515.5,0,2.1,2023
717,France,Male,38.0,7,0.0,2,1,1,158580.05,0,2.94,2023
633,France,Male,59.0,5,0.0,1,1,1,137273.97,0,2.1,2023
669,France,Male,39.0,3,119452.03,1,1,1,171575.54,0,1.26,2023
740,France,Male,44.0,9,0.0,1,0,1,96528.0,1,3.78,2023
619,France,Male,39.0,5,0.0,2,1,1,158444.61,0,2.1,2023
463,Spain,Male,20.0,8,204223.03,1,1,0,128268.39,0,3.36,2023
728,France,Male,38.0,1,115934.74,1,1,1,139059.05,0,0.42,2023
582,France,Male,52.0,2,151457.88,1,0,1,40893.61,0,0.84,2023
628,France,Male,30.0,8,89182.09,1,1,1,13126.9,0,3.36,2023
809,Germany,Male,41.0,1,79706.25,2,1,0,165675.01,0,0.42,2023
811,France,Male,31.0,7,117799.28,1,1,1,182372.35,0,2.94,2023
584,France,Male,26.0,4,0.0,2,1,0,147600.54,0,1.68,2023
691,France,Male,28.0,1,0.0,2,0,0,92865.41,0,0.42,2023
680,Germany,Male,34.0,6,146422.22,1,1,0,67142.97,1,2.52,2023
588,Germany,Male,33.0,9,150186.22,2,1,1,65611.01,0,3.78,2023
721,Germany,Male,40.0,6,100275.88,1,1,0,138564.48,1,2.52,2023
850,France,Male,47.0,6,0.0,1,1,0,187391.02,1,2.52,2023
529,France,Male,32.0,9,147493.89,1,1,0,33656.35,0,3.78,2023
622,France,Male,43.0,8,0.0,2,1,0,100618.17,0,3.36,2023
575,France,Male,29.0,4,121823.4,2,1,1,50368.87,0,1.68,2023
510,Germany,Male,31.0,0,113688.63,1,1,0,33099.41,1,0.0,2023
687,Spain,Male,31.0,3,0.0,2,0,0,48228.1,0,1.26,2023
822,France,Male,32.0,8,116358.0,1,1,0,108798.36,0,3.36,2023
745,Germany,Male,51.0,3,99183.9,1,1,1,28922.25,0,1.26,2023
582,France,Male,30.0,2,0.0,2,1,1,132029.95,0,0.84,2023
613,Spain,Male,19.0,5,0.0,1,1,1,176903.35,0,2.1,2023
509,Germany,Male,32.0,9,170661.47,1,1,1,21646.2,0,3.78,2023
572,Germany,Male,51.0,8,97750.07,3,1,1,193014.26,1,3.36,2023
695,France,Male,36.0,6,114007.5,2,1,0,118120.88,0,2.52,2023
672,France,Male,39.0,2,0.0,2,1,0,87372.49,0,0.84,2023
701,France,Male,39.0,9,140236.98,1,0,1,146651.99,0,3.78,2023
634,Spain,Male,25.0,9,0.0,2,1,1,8227.91,0,3.78,2023
699,France,Male,27.0,1,0.0,2,1,0,93003.21,0,0.42,2023
622,Germany,Male,42.0,9,115766.26,1,0,0,72155.85,1,3.78,2023
743,Germany,Male,45.0,10,144677.19,3,1,0,22512.44,1,4.2,2023
683,France,Male,36.0,5,115350.63,1,1,1,122305.91,0,2.1,2023
654,Spain,Male,40.0,5,105683.63,1,1,0,173617.09,0,2.1,2023
700,France,Male,37.0,1,135179.49,1,1,0,160670.37,0,0.42,2023
744,Spain,Male,31.0,0,117551.23,1,1,0,158958.9,0,0.0,2023
645,Germany,Male,25.0,1,157404.02,2,1,0,93073.04,0,0.42,2023
525,Spain,Male,36.0,3,77910.23,1,1,0,67238.01,0,1.26,2023
732,France,Male,25.0,0,110942.9,1,0,0,172576.56,0,0.0,2023
622,France,Male,32.0,5,179305.09,1,1,1,149043.78,0,2.1,2023
654,Germany,Male,31.0,5,150593.59,2,1,1,105218.45,0,2.1,2023
667,Germany,Male,27.0,2,138032.15,1,1,0,166317.71,0,0.84,2023
620,France,Male,41.0,3,0.0,2,1,1,137309.06,0,1.26,2023
616,France,Male,29.0,9,0.0,1,1,1,166984.44,0,3.78,2023
717,Spain,Male,33.0,1,99106.73,1,0,0,194467.23,0,0.42,2023
786,Germany,Male,24.0,2,120135.55,2,1,1,125449.47,0,0.84,2023
680,Spain,Male,42.0,0,0.0,1,1,0,136377.21,0,0.0,2023
807,Germany,Male,47.0,1,171937.27,1,1,1,65636.92,0,0.42,2023
727,France,Male,47.0,7,0.0,2,1,0,193305.35,0,2.94,2023
787,France,Male,25.0,5,0.0,2,1,0,47307.9,0,2.1,2023
806,France,Male,34.0,6,0.0,2,0,0,100809.99,0,2.52,2023
603,France,Male,31.0,1,129743.75,1,1,0,109145.2,0,0.42,2023
649,Spain,Male,32.0,1,0.0,1,0,1,91167.19,1,0.42,2023
547,Germany,Male,41.0,3,151191.31,1,1,0,175295.89,1,1.26,2023
684,Germany,Male,32.0,3,102630.13,2,1,1,127433.47,0,1.26,2023
558,Germany,Male,41.0,2,124227.14,1,1,1,111184.67,0,0.84,2023
592,Spain,Male,35.0,6,80285.16,1,1,0,72678.75,1,2.52,2023
789,France,Male,31.0,4,175477.15,1,1,1,172832.9,0,1.68,2023
839,Germany,Male,47.0,2,136911.07,1,1,1,168184.62,1,0.84,2023
405,Germany,Male,31.0,5,133299.67,2,1,1,72950.14,0,2.1,2023
658,France,Male,39.0,7,0.0,2,1,0,48378.4,0,2.94,2023
684,Germany,Male,42.0,1,117691.0,1,1,1,23135.65,1,0.42,2023
633,France,Male,35.0,10,0.0,2,1,0,65675.47,0,4.2,2023
589,France,Male,46.0,9,0.0,2,1,0,170676.67,0,3.78,2023
771,Spain,Male,51.0,5,135506.58,3,1,1,152479.64,1,2.1,2023
812,Germany,Male,33.0,2,127154.14,2,0,1,105383.49,0,0.84,2023
539,Spain,Male,39.0,2,0.0,2,1,1,48189.94,0,0.84,2023
673,France,Male,41.0,5,0.0,1,1,1,65657.29,0,2.1,2023
575,Spain,Male,52.0,8,123925.23,1,0,0,111342.66,1,3.36,2023
682,France,Male,41.0,6,0.0,2,0,1,134158.09,1,2.52,2023
712,France,Male,33.0,3,153819.58,1,1,0,79176.09,1,1.26,2023
776,Spain,Male,30.0,6,0.0,2,0,1,63908.86,0,2.52,2023
686,Spain,Male,38.0,7,111484.88,1,1,1,76076.2,0,2.94,2023
850,Spain,Male,38.0,1,146343.98,1,0,1,103902.11,0,0.42,2023
642,France,Male,72.0,1,160541.0,2,1,1,142223.94,0,0.42,2023
606,Germany,Male,27.0,2,130274.26,2,1,0,147533.09,0,0.84,2023
850,Spain,Male,36.0,0,0.0,2,1,0,141242.57,0,0.0,2023
850,Germany,Male,32.0,9,141827.33,2,1,1,149458.73,0,3.78,2023
579,France,Male,28.0,4,0.0,2,1,1,176925.69,0,1.68,2023
727,Spain,Male,28.0,1,0.0,1,1,0,40357.39,0,0.42,2023
642,France,Male,48.0,9,118317.27,4,0,0,78702.98,1,3.78,2023
669,Spain,Male,22.0,10,0.0,2,1,0,176163.74,0,4.2,2023
574,Germany,Male,54.0,1,99774.5,1,0,0,4896.11,1,0.42,2023
738,Spain,Male,44.0,2,0.0,2,1,0,43018.82,1,0.84,2023
835,France,Male,32.0,8,124993.29,2,1,1,27548.06,0,3.36,2023
589,Germany,Male,48.0,5,126111.61,1,0,1,133961.19,0,2.1,2023
591,France,Male,42.0,9,161651.37,2,1,1,131753.97,0,3.78,2023
831,Germany,Male,44.0,3,111100.98,1,1,1,28144.07,1,1.26,2023
733,Spain,Male,35.0,8,102918.38,1,1,1,45959.86,0,3.36,2023
654,France,Male,47.0,10,0.0,2,1,0,170481.98,0,4.2,2023
828,France,Male,37.0,4,0.0,2,1,0,94845.45,0,1.68,2023
590,Spain,Male,22.0,7,125265.61,1,1,1,161253.08,0,2.94,2023
657,France,Male,37.0,4,82500.28,1,1,1,115260.72,0,1.68,2023
561,France,Male,37.0,1,100443.36,2,0,1,101693.73,0,0.42,2023
575,Spain,Male,28.0,7,0.0,1,1,1,10666.05,0,2.94,2023
630,France,Male,50.0,8,0.0,2,0,1,79377.45,0,3.36,2023
588,France,Male,32.0,1,0.0,2,1,1,8763.87,0,0.42,2023
562,Germany,Male,35.0,3,142296.13,1,0,1,177112.7,0,1.26,2023
695,France,Male,28.0,5,171069.39,2,1,1,88689.4,0,2.1,2023
794,France,Male,35.0,6,0.0,2,1,1,68730.91,0,2.52,2023
580,Germany,Male,44.0,9,143391.07,1,0,0,146891.07,1,3.78,2023
599,Germany,Male,36.0,3,128960.21,2,1,1,40318.33,0,1.26,2023
599,Spain,Male,51.0,0,0.0,1,1,1,175235.99,0,0.0,2023
577,France,Male,37.0,2,127261.35,1,1,0,56185.05,0,0.84,2023
543,Germany,Male,30.0,6,73481.05,1,1,1,176692.65,0,2.52,2023
679,France,Male,34.0,7,160515.37,1,1,0,121904.14,0,2.94,2023
690,Germany,Male,43.0,2,166522.78,1,0,0,119644.59,1,0.84,2023
751,France,Male,29.0,1,135536.5,1,1,0,66825.33,0,0.42,2023
701,Spain,Male,28.0,1,103421.32,1,0,1,76304.73,0,0.42,2023
698,France,Male,33.0,5,135658.73,2,0,1,39755.0,0,2.1,2023
665,France,Male,28.0,8,191402.82,2,1,0,83238.4,0,3.36,2023
726,Germany,Male,50.0,9,94504.35,1,0,1,5078.9,0,3.78,2023
803,France,Male,33.0,6,0.0,2,1,0,115676.61,0,2.52,2023
663,France,Male,43.0,4,87624.03,2,1,0,149401.33,0,1.68,2023
704,France,Male,39.0,5,0.0,1,1,0,6416.92,0,2.1,2023
659,Germany,Male,34.0,9,134464.58,2,1,0,178833.34,0,3.78,2023
738,Germany,Male,62.0,10,83008.31,1,1,1,42766.03,0,4.2,2023
635,Spain,Male,35.0,2,113635.16,1,1,0,90883.12,0,0.84,2023
661,Germany,Male,41.0,5,122552.48,2,0,1,120646.4,0,2.1,2023
531,Spain,Male,31.0,2,118899.45,2,0,0,41409.36,0,0.84,2023
850,Germany,Male,32.0,3,137714.25,1,0,1,159403.68,0,1.26,2023
573,Spain,Male,33.0,1,160777.9,1,1,1,149536.15,0,0.42,2023
591,France,Male,45.0,5,0.0,2,1,1,155492.87,0,2.1,2023
723,France,Male,21.0,4,0.0,2,0,0,24847.02,0,1.68,2023
617,France,Male,25.0,1,102585.88,2,1,1,115387.4,0,0.42,2023
457,Germany,Male,42.0,4,126772.57,1,0,1,126106.4,0,1.68,2023
612,Germany,Male,42.0,5,141927.1,1,1,1,43018.98,0,2.1,2023
828,Spain,Male,47.0,1,109876.82,2,1,0,83611.45,1,0.42,2023
648,Germany,Male,44.0,9,111369.79,2,1,1,91947.74,0,3.78,2023
569,Spain,Male,35.0,3,116969.35,1,0,0,94488.82,0,1.26,2023
603,Spain,Male,46.0,2,0.0,2,1,0,174478.54,0,0.84,2023
568,Spain,Male,28.0,1,127289.28,1,0,0,45611.51,0,0.42,2023
748,Germany,Male,45.0,2,119852.01,1,0,0,73853.94,1,0.84,2023
573,Spain,Male,38.0,4,0.0,2,1,1,196517.43,0,1.68,2023
763,France,Male,35.0,9,0.0,1,1,1,31372.91,0,3.78,2023
728,France,Male,33.0,8,129907.63,1,0,1,36083.96,0,3.36,2023
712,France,Male,35.0,7,124616.23,1,1,1,69320.97,0,2.94,2023
680,France,Male,31.0,9,0.0,2,1,0,36145.53,0,3.78,2023
721,France,Male,35.0,10,0.0,2,1,0,71594.26,0,4.2,2023
563,France,Male,35.0,3,106250.72,1,0,0,39546.32,0,1.26,2023
681,France,Male,47.0,9,97023.21,1,1,1,2168.13,0,3.78,2023
704,Spain,Male,24.0,10,122109.78,1,1,1,127654.37,0,4.2,2023
786,France,Male,32.0,2,120452.4,2,0,0,79602.86,0,0.84,2023
590,Spain,Male,34.0,0,65812.35,2,0,1,160346.3,0,0.0,2023
597,France,Male,33.0,9,0.0,2,1,0,49374.82,0,3.78,2023
667,Germany,Male,32.0,0,103846.65,1,1,0,20560.69,0,0.0,2023
627,France,Male,37.0,2,125190.86,1,0,1,84584.69,0,0.84,2023
641,France,Male,65.0,6,38340.02,1,1,0,32607.77,1,2.52,2023
592,France,Male,37.0,3,96651.03,1,1,1,3232.82,0,1.26,2023
465,France,Male,33.0,8,0.0,2,1,0,177668.55,0,3.36,2023
628,France,Male,39.0,6,0.0,2,0,0,134441.6,0,2.52,2023
678,France,Male,43.0,1,133237.21,1,1,0,111032.79,1,0.42,2023
815,France,Male,37.0,1,166115.42,1,1,0,67208.3,0,0.42,2023
717,France,Male,35.0,4,0.0,1,1,1,167573.06,0,1.68,2023
624,France,Male,51.0,10,123401.43,2,1,1,127825.25,0,4.2,2023
579,Germany,Male,49.0,4,169377.31,1,1,1,123535.05,0,1.68,2023
698,France,Male,38.0,2,130015.24,1,1,1,41595.3,0,0.84,2023
645,France,Male,32.0,4,0.0,2,0,1,97628.08,0,1.68,2023
691,France,Male,34.0,8,133936.04,2,1,0,91359.79,0,3.36,2023
638,France,Male,34.0,6,114543.27,1,1,1,97755.29,0,2.52,2023
720,France,Male,33.0,9,0.0,2,1,1,142956.48,0,3.78,2023
553,Spain,Male,44.0,4,0.0,1,1,0,10789.3,0,1.68,2023
636,Spain,Male,45.0,3,0.0,2,1,1,159463.8,0,1.26,2023
614,Spain,Male,39.0,3,151914.93,1,0,0,56459.45,0,1.26,2023
737,France,Male,43.0,0,80090.93,1,1,0,39920.0,1,0.0,2023
587,Spain,Male,51.0,3,83739.32,1,0,1,148798.45,0,1.26,2023
710,France,Male,38.0,3,130588.82,1,1,1,154997.64,0,1.26,2023
507,France,Male,42.0,6,0.0,2,1,0,34777.23,0,2.52,2023
609,Germany,Male,33.0,6,94126.67,1,0,0,93718.16,0,2.52,2023
786,France,Male,32.0,9,0.0,2,1,0,133112.41,0,3.78,2023
688,France,Male,38.0,7,148045.68,1,1,0,175479.92,1,2.94,2023
710,France,Male,38.0,2,0.0,2,1,0,96.27,0,0.84,2023
779,Spain,Male,33.0,3,0.0,2,1,0,30804.68,0,1.26,2023
627,France,Male,41.0,3,0.0,2,1,0,132719.8,0,1.26,2023
666,Germany,Male,31.0,3,123212.08,2,1,1,112157.31,0,1.26,2023
620,Spain,Male,38.0,0,0.0,2,1,1,38015.34,0,0.0,2023
606,France,Male,40.0,6,119501.88,2,1,0,46774.94,0,2.52,2023
677,Germany,Male,34.0,3,126729.41,1,1,1,26106.39,1,1.26,2023
850,Germany,Male,36.0,5,119984.07,1,1,0,191535.11,1,2.1,2023
564,France,Male,35.0,4,0.0,1,1,0,158937.55,0,1.68,2023
620,Spain,Male,42.0,9,121490.05,1,1,1,29296.74,0,3.78,2023
610,Spain,Male,46.0,5,91897.8,1,1,0,54394.28,0,2.1,2023
609,Spain,Male,39.0,2,139443.75,2,1,0,9234.06,0,0.84,2023
683,Germany,Male,35.0,5,144961.97,1,0,1,26796.73,0,2.1,2023
633,Germany,Male,42.0,3,126041.02,1,0,1,11796.89,0,1.26,2023
676,Germany,Male,28.0,1,69459.05,2,1,1,128461.29,0,0.42,2023
693,France,Male,38.0,7,198338.77,2,1,1,14278.18,0,2.94,2023
709,France,Male,36.0,0,0.0,2,1,0,46811.77,0,0.0,2023
569,Germany,Male,35.0,2,109196.66,3,1,0,109393.19,1,0.84,2023
565,France,Male,34.0,6,0.0,1,1,1,63173.64,0,2.52,2023
681,France,Male,29.0,8,0.0,1,1,0,66367.33,0,3.36,2023
656,France,Male,40.0,2,0.0,2,1,1,180553.48,0,0.84,2023
566,Germany,Male,65.0,4,120100.41,1,1,0,107563.16,1,1.68,2023
686,Spain,Male,22.0,8,0.0,2,0,0,142331.85,0,3.36,2023
